Advertiser,Advertiser Currency,Insertion Order,App/URL,Impressions,Clicks,Click Rate (CTR),Total Conversions,Post-Click Conversions,Post-View Conversions,Revenue (Adv Currency),Media Cost (Advertiser Currency)
,,,,2197134,4236,0.19%,0,0,0,486.320419,381.128855
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,999.md,194065,179,0.09%,0,0,0,29.437524,23.07016
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,womaninstinct.ru,20,0,0.00%,0,0,0,0.005117,0.00401
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wordparts.ru,20,0,0.00%,0,0,0,0.004772,0.00374
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wotsite.net,20,0,0.00%,0,0,0,0.003496,0.00274
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wowroms.com,20,0,0.00%,0,0,0,0.003748,0.002937
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,yourtripagent.com,20,0,0.00%,0,0,0,0.00366,0.002868
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,zi-de-zi.ro,20,0,0.00%,0,0,0,0.004479,0.00351
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,zimad.com,20,0,0.00%,0,0,0,0.003603,0.002824
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,2020-god.com,19,0,0.00%,0,0,0,0.003838,0.003008
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,6 000 кроссвордов - Android (ua.lyv.v_b_crossword_demo),19,0,0.00%,0,0,0,0.007491,0.005871
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,7fon.org,19,0,0.00%,0,0,0,0.003649,0.00286
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,9slim.com,19,0,0.00%,0,0,0,0.004517,0.00354
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Blur Image Background Editor (Blur Photo Editor) - Android (com.prinext.image.blur),19,0,0.00%,0,0,0,0.008889,0.006966
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Cut Paste Photo Seamless Edit - Android (com.eabdrazakov.photomontage),19,0,0.00%,0,0,0,0.007024,0.005505
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Magic Tiles Piano Despacito - Android (piano.tiles.challenge),19,4,21.05%,0,0,0,0.006501,0.005095
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Mods for Minecraft PE - Android (com.ultimategamestudio.mcpecenter.mods),19,0,0.00%,0,0,0,0.005963,0.004673
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Santa Claus Stickman Rope Hero Gangstar Crime - Android (santa.claus.spider.stickman.gta.gtastickman.one.piece.city.crime.pubg),19,0,0.00%,0,0,0,0.009407,0.007372
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Sea Battle 2 - Android (com.byril.seabattle2),19,0,0.00%,0,0,0,0.018098,0.014183
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,"Tagged - Chat, Meet, Friend - Android (com.taggedapp)",19,0,0.00%,0,0,0,0.00407,0.00319
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,abv.bg,19,0,0.00%,0,0,0,0.005244,0.00411
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,ahaber.com.tr,19,0,0.00%,0,0,0,0.002445,0.001916
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,akkordam.ru,19,0,0.00%,0,0,0,0.004988,0.003909
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,alphahealthcaresystems.com,19,0,0.00%,0,0,0,0.003883,0.003043
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,alpinexpert.ro,19,0,0.00%,0,0,0,0.006878,0.00539
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,ansa.it,19,0,0.00%,0,0,0,0.002442,0.001914
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,beremenna-v-16.com,19,0,0.00%,0,0,0,0.004102,0.003215
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,bezopasnostin.ru,19,0,0.00%,0,0,0,0.00467,0.00366
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,bikepost.ru,19,0,0.00%,0,0,0,0.006087,0.00477
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,bloha.ru,19,0,0.00%,0,0,0,0.005729,0.00449
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,bmwblog.com,19,0,0.00%,0,0,0,0.005671,0.004444
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,bvk.news,19,0,0.00%,0,0,0,0.006954,0.00545
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,byrdie.com,19,0,0.00%,0,0,0,0.004804,0.003765
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,cafedelites.com,19,0,0.00%,0,0,0,0.004366,0.003422
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,champion.gg,19,0,0.00%,0,0,0,0.002207,0.00173
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,city4me.com,19,0,0.00%,0,0,0,0.005614,0.0044
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,convert-my-image.com,19,0,0.00%,0,0,0,0.006303,0.00494
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,cristinapicteaza.com,19,0,0.00%,0,0,0,0.003975,0.003115
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,cskanews.com,19,0,0.00%,0,0,0,0.004389,0.00344
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,damys.ru,19,0,0.00%,0,0,0,0.002692,0.00211
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,dekormyhome.ru,19,0,0.00%,0,0,0,0.005168,0.00405
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,despretot.info,19,1,5.26%,0,0,0,0.00558,0.004373
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,diversificare.ro,19,0,0.00%,0,0,0,0.006865,0.00538
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,diziseti.tv,19,0,0.00%,0,0,0,0.005397,0.00423
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,dnevnyk-uspeha.com,19,0,0.00%,0,0,0,0.010419,0.008165
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,doanddream.ru,19,0,0.00%,0,0,0,0.007477,0.00586
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,dogsandpowder.com,19,0,0.00%,0,0,0,0.003966,0.003108
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,dom-knig.com,19,0,0.00%,0,0,0,0.002895,0.002269
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,dom-sekrety.ru,19,0,0.00%,0,0,0,0.004619,0.00362
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,dragkam.ru,19,0,0.00%,0,0,0,0.002003,0.00157
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,dragmetinform.ru,19,0,0.00%,0,0,0,0.004318,0.003384
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,dzvranje.org,19,0,0.00%,0,0,0,0.002858,0.00224
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,e30club.ru,19,0,0.00%,0,0,0,0.004116,0.003226
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,edreams.com,19,0,0.00%,0,0,0,0.005465,0.004283
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,elegancebydesigncolorado.com,19,0,0.00%,0,0,0,0.005381,0.004217
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,evangelie.ru,19,0,0.00%,0,0,0,0.003917,0.00307
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,feminissimo.ru,19,0,0.00%,0,0,0,0.005449,0.00427
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,fiestino.ru,19,0,0.00%,0,0,0,0.005423,0.00425
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,fightz.io,19,0,0.00%,0,0,0,0.00894,0.007006
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,finanz.ru,19,0,0.00%,0,0,0,0.006978,0.005469
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,fixya.com,19,0,0.00%,0,0,0,0.002953,0.002314
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,frasimania.it,19,0,0.00%,0,0,0,0.00428,0.003354
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,fs17go.ru,19,0,0.00%,0,0,0,0.003445,0.0027
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,funrumor.com,19,0,0.00%,0,0,0,0.002645,0.002073
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,gallerix.ru,19,0,0.00%,0,0,0,0.005397,0.00423
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,gtafans.ru,19,0,0.00%,0,0,0,0.005321,0.00417
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,healthcarestrategyconsulting.com,19,0,0.00%,0,0,0,0.004132,0.003238
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,homeppt.com,19,0,0.00%,0,0,0,0.004069,0.003189
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,htmlcolorcodes.com,19,0,0.00%,0,0,0,0.003495,0.002739
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,huaweicentral.com,19,0,0.00%,0,0,0,0.00208,0.00163
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,igmihrru.ru,19,0,0.00%,0,0,0,0.003824,0.002997
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,infobox24.ru,19,0,0.00%,0,0,0,0.004275,0.00335
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,infotime.co,19,0,0.00%,0,0,0,0.005206,0.00408
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,jenbloknot.ru,19,0,0.00%,0,0,0,0.001901,0.00149
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,kadinlarinsesi.com,19,0,0.00%,0,0,0,0.005027,0.00394
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,keybr.com,19,0,0.00%,0,0,0,0.006688,0.005241
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,lady-magazine.com,19,0,0.00%,0,0,0,0.006235,0.004886
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,letras.com,19,0,0.00%,0,0,0,0.003876,0.003038
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,litrpg.ru,19,0,0.00%,0,0,0,0.001455,0.00114
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,mod-mcpe.com,19,0,0.00%,0,0,0,0.008766,0.00687
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,moddb.com,19,0,0.00%,0,0,0,0.004661,0.003653
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,moi-manikur.ru,19,0,0.00%,0,0,0,0.00467,0.00366
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,moylacetti.ru,19,0,0.00%,0,0,0,0.004795,0.003758
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,myfreesoft.ru,19,0,0.00%,0,0,0,0.004247,0.003328
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,news-white.com,19,0,0.00%,0,0,0,0.002588,0.002028
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,news.yahoo.com,19,0,0.00%,0,0,0,0.003541,0.002775
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,newsland.com,19,0,0.00%,0,0,0,0.006166,0.004832
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,nosweatshakespeare.com,19,0,0.00%,0,0,0,0.004795,0.003758
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,notificationsounds.com,19,0,0.00%,0,0,0,0.003802,0.00298
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,notimes.ru,19,0,0.00%,0,0,0,0.003956,0.0031
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,pimpletv.ru,19,0,0.00%,0,0,0,0.003139,0.00246
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,ping.eu,19,0,0.00%,0,0,0,0.006201,0.00486
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,prosmartv.ru,19,0,0.00%,0,0,0,0.003832,0.003003
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,protkan.com,19,0,0.00%,0,0,0,0.00442,0.003464
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,proverslovo.ru,19,0,0.00%,0,0,0,0.003268,0.002561
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,psymod.ru,19,0,0.00%,0,0,0,0.005563,0.00436
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,puregames.io,19,1,5.26%,0,0,0,0.007263,0.005692
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,pust-govoryat.su,19,0,0.00%,0,0,0,0.004211,0.0033
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,radioexpert.net,19,0,0.00%,0,0,0,0.001373,0.001076
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,realoem.com,19,0,0.00%,0,0,0,0.005433,0.004258
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,redfeatherfarm.org,19,0,0.00%,0,0,0,0.004858,0.003807
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,redmondpie.com,19,0,0.00%,0,0,0,0.005729,0.00449
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,ru.dotabuff.com,19,0,0.00%,0,0,0,0.001086,0.000851
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,ruspravda.info,19,0,0.00%,0,0,0,0.004759,0.00373
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,seoseed.ru,19,0,0.00%,0,0,0,0.007514,0.005889
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,serial-go.org,19,0,0.00%,0,0,0,0.00566,0.004436
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,shadowave.info,19,0,0.00%,0,0,0,0.004645,0.00364
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,skaitv.gr,19,0,0.00%,0,0,0,0.004568,0.00358
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,skazochki.info,19,0,0.00%,0,0,0,0.004134,0.00324
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,smartfacts.ru,19,0,0.00%,0,0,0,0.003074,0.002409
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,soulfun.net,19,0,0.00%,0,0,0,0.003751,0.00294
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,speedtest24.ru,19,0,0.00%,0,0,0,0.004245,0.003327
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,sterlegrad.ru,19,0,0.00%,0,0,0,0.005632,0.004414
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,supercoloring.com,19,0,0.00%,0,0,0,0.004453,0.00349
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,thaimedhealth.com,19,0,0.00%,0,0,0,0.00393,0.00308
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,topsovet.xyz,19,0,0.00%,0,0,0,0.004007,0.00314
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,tribalfootball.com,19,0,0.00%,0,0,0,0.002565,0.00201
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,ujut-v-dome.ru,19,0,0.00%,0,0,0,0.003854,0.00302
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,umoritelno.com,19,0,0.00%,0,0,0,0.004696,0.00368
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,unilad.co.uk,19,0,0.00%,0,0,0,0.005678,0.00445
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,usamodelkina.ru,19,0,0.00%,0,0,0,0.004539,0.003557
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,v-teplo.ru,19,0,0.00%,0,0,0,0.00541,0.00424
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,vm.ru,19,0,0.00%,0,0,0,0.00287,0.002249
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,vos-promos.fr,19,0,0.00%,0,0,0,0.007315,0.005733
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,vsefm.com,19,0,0.00%,0,0,0,0.001256,0.000984
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,webnwalk.ro,19,0,0.00%,0,0,0,0.002229,0.001747
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,west-tv.ru,19,0,0.00%,0,0,0,0.002223,0.001742
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,world-it.ro,19,0,0.00%,0,0,0,0.00772,0.00605
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wtfacts.net,19,0,0.00%,0,0,0,0.00235,0.001842
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,x-files.site,19,0,0.00%,0,0,0,0.004913,0.00385
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,xn-----7kcbekeiftdh9amwkb4d2o.xn--p1ai,19,0,0.00%,0,0,0,0.005742,0.0045
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,ВК гости - Android (ru.pluspages.guests),19,1,5.26%,0,0,0,0.011224,0.008796
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,10minutemail.com,18,0,0.00%,0,0,0,0.005521,0.004327
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,2aktera.ru,18,0,0.00%,0,0,0,0.004287,0.00336
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Amazing Spider Rope Hero - Strange Gangster Vegas - Android (com.amzinghero.spider.crime.gangaster.gta),18,0,0.00%,0,0,0,0.006358,0.004983
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,AutoScout24 - mobile used & new car market - iOS (311785642),18,0,0.00%,0,0,0,0.004169,0.003267
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Best HD Wallpapers Backgrounds - Android (com.okappz.wallpapers),18,0,0.00%,0,0,0,0.011615,0.009103
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Face Makeup Camera & Beauty Photo Makeup Editor - Android (com.youcam.selfiefilters.makeup),18,0,0.00%,0,0,0,0.007263,0.005692
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,RAR for Android - Android (com.rarlab.rar),18,0,0.00%,0,0,0,0.00898,0.007038
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Real Gangster Crime - Android (com.gta.real.gangster.crime),18,0,0.00%,0,0,0,0.006108,0.004787
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,amazingfacts.ru,18,0,0.00%,0,0,0,0.004236,0.00332
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,androidelf.com,18,0,0.00%,0,0,0,0.002667,0.00209
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,app-time.ru,18,0,0.00%,0,0,0,0.002441,0.001913
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,architecturaldigest.com,18,0,0.00%,0,0,0,0.002982,0.002337
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,aspor.com.tr,18,0,0.00%,0,0,0,0.002801,0.002195
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,automoto.ua,18,0,0.00%,0,0,0,0.004606,0.00361
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,beboss.ru,18,0,0.00%,0,0,0,0.005154,0.004039
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,bellatory.com,18,0,0.00%,0,0,0,0.008364,0.006555
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,benzworld.org,18,0,0.00%,0,0,0,0.005694,0.004462
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,best-game.co,18,0,0.00%,0,0,0,0.005677,0.004449
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,bestinsectkiller.com,18,0,0.00%,0,0,0,0.003598,0.00282
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,bestpositive.com,18,0,0.00%,0,0,0,0.00728,0.005705
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,biathlon.com.ua,18,0,0.00%,0,0,0,0.001726,0.001353
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,book-recipes.ru,18,0,0.00%,0,0,0,0.004541,0.003559
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,booksread.ru,18,0,0.00%,0,0,0,0.00462,0.003621
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,calculatorsoup.com,18,0,0.00%,0,0,0,0.005551,0.00435
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,careeraddict.com,18,0,0.00%,0,0,0,0.006603,0.005175
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,cars.com,18,0,0.00%,0,0,0,0.004882,0.003826
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,chaynikam.info,18,0,0.00%,0,0,0,0.003371,0.002642
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,citateimpresionante.ro,18,0,0.00%,0,0,0,0.005921,0.00464
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,coinsmining.ru,18,0,0.00%,0,0,0,0.004708,0.00369
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,conjugator.reverso.net,18,0,0.00%,0,0,0,0.006827,0.00535
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,csgo-stats.com,18,0,0.00%,0,0,0,0.003545,0.002778
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,cswarzone.com,18,0,0.00%,0,0,0,0.004082,0.003199
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,dachadecor.ru,18,0,0.00%,0,0,0,0.006255,0.004902
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,delicatesa.ro,18,0,0.00%,0,0,0,0.004938,0.00387
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,dengivsetakipahnyt.com,18,0,0.00%,0,0,0,0.005613,0.004399
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,detaly.co.il,18,0,0.00%,0,0,0,0.00333,0.00261
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,dogipedia.ru,18,0,0.00%,0,0,0,0.004913,0.00385
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,e-povesti.ro,18,0,0.00%,0,0,0,0.00529,0.004146
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,ebay.ca,18,0,0.00%,0,0,0,0.003395,0.002661
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,ego4u.com,18,0,0.00%,0,0,0,0.004405,0.003452
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,elementarnov.ru,18,0,0.00%,0,0,0,0.004823,0.00378
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,elpickup.ru,18,0,0.00%,0,0,0,0.003586,0.00281
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,eobot.com,18,0,0.00%,0,0,0,0.005064,0.003969
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,eternallifestyle.com,18,0,0.00%,0,0,0,0.003726,0.00292
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,extremetech.com,18,0,0.00%,0,0,0,0.007793,0.006107
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,finesell.ru,18,0,0.00%,0,0,0,0.005768,0.00452
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,finobzor.ru,18,0,0.00%,0,0,0,0.003267,0.00256
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,flytothesky.ru,18,0,0.00%,0,0,0,0.005081,0.003982
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,forums.androidcentral.com,18,0,0.00%,0,0,0,0.003631,0.002846
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,g-ek.com,18,0,0.00%,0,0,0,0.004759,0.00373
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,gametaobao.com,18,0,0.00%,0,0,0,0.002711,0.002125
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,gearshout.net,18,0,0.00%,0,0,0,0.004996,0.003915
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,geekteam.pro,18,0,0.00%,0,0,0,0.004735,0.003711
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,gimmemore.com,18,0,0.00%,0,0,0,0.006275,0.004918
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,good-menu.ru,18,0,0.00%,0,0,0,0.004882,0.003826
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,grib-info.ru,18,0,0.00%,0,0,0,0.002552,0.002
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,groovypost.com,18,0,0.00%,0,0,0,0.007095,0.00556
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,healthycatchups.com,18,0,0.00%,0,0,0,0.003656,0.002865
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,insta-stories.ru,18,0,0.00%,0,0,0,0.001136,0.00089
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,katun24.ru,18,0,0.00%,0,0,0,0.004415,0.00346
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,kavag.ru,18,0,0.00%,0,0,0,0.002424,0.0019
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,kitabe.net,18,0,0.00%,0,0,0,0.003603,0.002824
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,kolagames.com,18,1,5.56%,0,0,0,0.015348,0.012028
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,kratkoe.com,18,0,0.00%,0,0,0,0.004969,0.003894
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,la-pediatru.ro,18,0,0.00%,0,0,0,0.006408,0.005022
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,laleggepertutti.it,18,0,0.00%,0,0,0,0.005191,0.004068
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,lawportal.com.ua,18,0,0.00%,0,0,0,0.008075,0.006328
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,levelskip.com,18,0,0.00%,0,0,0,0.003594,0.002817
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,lifeinkaif.ru,18,0,0.00%,0,0,0,0.003254,0.00255
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,lookastic.ru,18,0,0.00%,0,0,0,0.004996,0.003915
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,lotzon.co,18,0,0.00%,0,0,0,0.003024,0.00237
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,ltran.ru,18,0,0.00%,0,0,0,0.001698,0.001331
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,lugasoft.ru,18,0,0.00%,0,0,0,0.00464,0.003636
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,m.olx.pt,18,0,0.00%,0,0,0,0.003714,0.002911
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,mediasalt.ru,18,0,0.00%,0,0,0,0.005649,0.004427
